Provenances,statuses__metadata__iso_language_code,statuses__metadata__result_type,statuses__created_at,statuses__id,statuses__id_str,statuses__text,statuses__source,statuses__truncated,statuses__in_reply_to_status_id,statuses__in_reply_to_status_id_str,statuses__in_reply_to_user_id,statuses__in_reply_to_user_id_str,statuses__in_reply_to_screen_name,statuses__user__id,statuses__user__id_str,statuses__user__name,statuses__user__screen_name,statuses__user__location,statuses__user__description,statuses__user__url,statuses__user__entities__description__urls__url,statuses__user__entities__description__urls__expanded_url,statuses__user__entities__description__urls__display_url,statuses__user__entities__description__urls__indices__001,statuses__user__entities__description__urls__indices__002,statuses__user__entities__|,statuses__user__entities__|__urls__url,statuses__user__entities__|__urls__expanded_url,statuses__user__entities__|__urls__display_url,statuses__user__entities__|__urls__indices__001,statuses__user__entities__|__urls__indices__002,statuses__user__entities__url__urls__url,statuses__user__entities__url__urls__expanded_url,statuses__user__entities__url__urls__display_url,statuses__user__entities__url__urls__indices__001,statuses__user__entities__url__urls__indices__002,statuses__user__protected,statuses__user__followers_count,statuses__user__friends_count,statuses__user__listed_count,statuses__user__created_at,statuses__user__favourites_count,statuses__user__utc_offset,statuses__user__time_zone,statuses__user__geo_enabled,statuses__user__verified,statuses__user__statuses_count,statuses__user__lang,statuses__user__contributors_enabled,statuses__user__is_translator,statuses__user__is_translation_enabled,statuses__user__profile_background_color,statuses__user__profile_background_image_url,statuses__user__profile_background_image_url_https,statuses__user__profile_background_tile,statuses__user__profile_image_url,statuses__user__profile_image_url_https,statuses__user__profile_banner_url,statuses__user__profile_link_color,statuses__user__profile_sidebar_border_color,statuses__user__profile_sidebar_fill_color,statuses__user__profile_text_color,statuses__user__profile_use_background_image,statuses__user__has_extended_profile,statuses__user__default_profile,statuses__user__default_profile_image,statuses__user__following,statuses__user__follow_request_sent,statuses__user__notifications,statuses__geo,statuses__coordinates,statuses__place,statuses__geo__type,statuses__geo__coordinates__001,statuses__geo__coordinates__002,statuses__coordinates__type,statuses__coordinates__coordinates__001,statuses__coordinates__coordinates__002,statuses__place__id,statuses__place__url,statuses__place__place_type,statuses__place__name,statuses__place__full_name,statuses__place__country_code,statuses__place__country,statuses__place__bounding_box__type,statuses__place__bounding_box__coordinates__001,statuses__place__bounding_box__coordinates__002,statuses__contributors,statuses__retweeted_status__metadata__iso_language_code,statuses__retweeted_status__metadata__result_type,statuses__retweeted_status__created_at,statuses__retweeted_status__id,statuses__retweeted_status__id_str,statuses__retweeted_status__text,statuses__retweeted_status__source,statuses__retweeted_status__truncated,statuses__retweeted_status__in_reply_to_status_id,statuses__retweeted_status__in_reply_to_status_id_str,statuses__retweeted_status__in_reply_to_user_id,statuses__retweeted_status__in_reply_to_user_id_str,statuses__retweeted_status__in_reply_to_screen_name,statuses__retweeted_status__user__id,statuses__retweeted_status__user__id_str,statuses__retweeted_status__user__name,statuses__retweeted_status__user__screen_name,statuses__retweeted_status__user__location,statuses__retweeted_status__user__description,statuses__retweeted_status__user__url,statuses__retweeted_status__user__protected,statuses__retweeted_status__user__followers_count,statuses__retweeted_status__user__friends_count,statuses__retweeted_status__user__listed_count,statuses__retweeted_status__user__created_at,statuses__retweeted_status__user__favourites_count,statuses__retweeted_status__user__utc_offset,statuses__retweeted_status__user__time_zone,statuses__retweeted_status__user__geo_enabled,statuses__retweeted_status__user__verified,statuses__retweeted_status__user__statuses_count,statuses__retweeted_status__user__lang,statuses__retweeted_status__user__contributors_enabled,statuses__retweeted_status__user__is_translator,statuses__retweeted_status__user__is_translation_enabled,statuses__retweeted_status__user__profile_background_color,statuses__retweeted_status__user__profile_background_image_url,statuses__retweeted_status__user__profile_background_image_url_https,statuses__retweeted_status__user__profile_background_tile,statuses__retweeted_status__user__profile_image_url,statuses__retweeted_status__user__profile_image_url_https,statuses__retweeted_status__user__profile_banner_url,statuses__retweeted_status__user__profile_link_color,statuses__retweeted_status__user__profile_sidebar_border_color,statuses__retweeted_status__user__profile_sidebar_fill_color,statuses__retweeted_status__user__profile_text_color,statuses__retweeted_status__user__profile_use_background_image,statuses__retweeted_status__user__has_extended_profile,statuses__retweeted_status__user__default_profile,statuses__retweeted_status__user__default_profile_image,statuses__retweeted_status__user__following,statuses__retweeted_status__user__follow_request_sent,statuses__retweeted_status__user__notifications,statuses__retweeted_status__geo__type,statuses__retweeted_status__geo__coordinates__001,statuses__retweeted_status__geo__coordinates__002,statuses__retweeted_status__coordinates__type,statuses__retweeted_status__coordinates__coordinates__001,statuses__retweeted_status__coordinates__coordinates__002,statuses__retweeted_status__place__id,statuses__retweeted_status__place__url,statuses__retweeted_status__place__place_type,statuses__retweeted_status__place__name,statuses__retweeted_status__place__full_name,statuses__retweeted_status__place__country_code,statuses__retweeted_status__place__country,statuses__retweeted_status__place__bounding_box__type,statuses__retweeted_status__place__bounding_box__coordinates__001,statuses__retweeted_status__place__bounding_box__coordinates__002,statuses__retweeted_status__contributors,statuses__retweeted_status__is_quote_status,statuses__retweeted_status__retweet_count,statuses__retweeted_status__favorite_count,statuses__retweeted_status__favorited,statuses__retweeted_status__retweeted,statuses__retweeted_status__lang,statuses__is_quote_status,statuses__retweet_count,statuses__favorite_count,statuses__entities__hashtags__text,statuses__entities__hashtags__indices__001,statuses__entities__hashtags__indices__002,statuses__entities__user_mentions__screen_name,statuses__entities__user_mentions__name,statuses__entities__user_mentions__id,statuses__entities__user_mentions__id_str,statuses__entities__user_mentions__indices__001,statuses__entities__user_mentions__indices__002,statuses__entities__urls__url,statuses__entities__urls__expanded_url,statuses__entities__urls__display_url,statuses__entities__urls__indices__001,statuses__entities__urls__indices__002,statuses__favorited,statuses__retweeted,statuses__possibly_sensitive,statuses__lang,search_metadata__completed_in,search_metadata__max_id,search_metadata__max_id_str,search_metadata__next_results,search_metadata__query,search_metadata__refresh_url,search_metadata__count,search_metadata__since_id,search_metadata__since_id_str
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.659681,42.326592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AnnArbor,39,48,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.800262,42.326592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parttime,105,114,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veterans,115,124,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiring,125,132,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,en,recent,Thu Mar 03 16:20:14 +0000 2016,7.05E+17,7.05E+17,"Good Morning, Happy Thursday, whenever we talk about POWER OF WE, we want to build a community… https://t.co/PWUvBD1ljn","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,null,null,null,null,null,1624535978,1624535978,Nirmal Indian Curry,NirmalCurry," Ypsilanti, MI, US","An Indian Food Chain w mantra 'Eat Healthy, Save Energy, Save our Planet' , A leader for https://t.co/GJTUzVGRUU #DisruptiveEating  #PureMHealthyM   #Yoga2Gita",http://t.co/XuLGYc24St,,,,,,url,http://t.co/XuLGYc24St,http://www.nirmalindiancuisine.com,nirmalindiancuisine.com,0,22,,,,,,FALSE,1149,2235,52,Sat Jul 27 04:07:17 +0000 2013,438,-14400,Atlantic Time (Canada),TRUE,FALSE,2631,en,FALSE,FALSE,FALSE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/425099966369890304/M2ZA6cdl_normal.jpeg,https://pbs.twimg.com/profile_images/425099966369890304/M2ZA6cdl_normal.jpeg,https://pbs.twimg.com/profile_banners/1624535978/1431233534,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,Point,42.25062376,-83.65617339,Point,-83.65617339,42.25062376,0049088b1906e51b,https://api.twitter.com/1.1/geo/id/0049088b1906e51b.json,city,Ypsilanti,"Ypsilanti, MI",US,United States,Polygon,-83.661476,42.165629,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,,,,,,,,,,https://t.co/PWUvBD1ljn,https://www.instagram.com/p/BCf1LuUoAsd/,instagram.com/p/BCf1LuUoAsd/,96,119,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,description,https://t.co/GJTUzVGRUU,http://PreventObesity.net,PreventObesity.net,89,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.542129,42.165629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.542129,42.3257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.661476,42.3257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,en,recent,Thu Mar 03 15:21:42 +0000 2016,7.05E+17,7.05E+17,#happythursday  #smilemore @ Saint Joseph Mercy Health System https://t.co/ow4Pzco9fg,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,null,null,null,null,null,21760826,21760826,Tara,TaraLou685,"Toledo, Ohio",https://t.co/vHKDivaIbp 20% off with code 'taralou685'  Snapchat 'TaraBalduf' IG 'taralou685',null,https://t.co/vHKDivaIbp,http://www.chaosandpain.com,chaosandpain.com,0,23,,,,,,,,,,,,FALSE,111,193,2,Tue Feb 24 15:05:06 +0000 2009,88,-21600,Central Time (US & Canada),TRUE,FALSE,1060,en,FALSE,FALSE,FALSE,EBEBEB,http://pbs.twimg.com/profile_background_images/64000309/pink-black-swirls-design.png,https://pbs.twimg.com/profile_background_images/64000309/pink-black-swirls-design.png,TRUE,http://pbs.twimg.com/profile_images/672980152020803585/XibzVzhB_normal.jpg,https://pbs.twimg.com/profile_images/672980152020803585/XibzVzhB_normal.jpg,https://pbs.twimg.com/profile_banners/21760826/1451023620,990000,DFDFDF,F3F3F3,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Point,42.26514702,-83.65483524,Point,-83.65483524,42.26514702,0049088b1906e51b,https://api.twitter.com/1.1/geo/id/0049088b1906e51b.json,city,Ypsilanti,"Ypsilanti, MI",US,United States,Polygon,-83.661476,42.165629,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,happythursday,0,14,,,,,,,https://t.co/ow4Pzco9fg,https://www.instagram.com/p/BCfufJMF1FB/,instagram.com/p/BCfufJMF1FB/,62,85,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.542129,42.165629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smilemore,16,26,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.542129,42.3257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.661476,42.3257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,en,recent,Thu Mar 03 14:58:15 +0000 2016,7.05E+17,7.05E+17,"When you have two workouts back to back, you dine where pictures are on the menu.  Super Size My… https://t.co/MHtYbSB8YW","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,null,null,null,null,null,394307271,394307271,Matt West,CaptainMattWest,"Ann Arbor, MI","Husband, Father, Thomson Reuters Sales Professional, Pilot, Multisport Athlete - These thoughts are my own",null,,,,,,,,,,,,,,,,,FALSE,151,161,1,Wed Oct 19 21:45:28 +0000 2011,250,-36000,Hawaii,TRUE,FALSE,1534,en,FALSE,FALSE,FALSE,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,FALSE,http://pbs.twimg.com/profile_images/557640754722381824/wCdQM-H1_normal.jpeg,https://pbs.twimg.com/profile_images/557640754722381824/wCdQM-H1_normal.jpeg,https://pbs.twimg.com/profile_banners/394307271/1415740892,38543,EEEEEE,F6F6F6,333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Point,42.2525711,-83.6799927,Point,-83.6799927,42.2525711,00d73c6d35bf8b5a,https://api.twitter.com/1.1/geo/id/00d73c6d35bf8b5a.json,city,Pittsfield,"Pittsfield, MI",US,United States,Polygon,-83.7850832,42.142414,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,,,,,,,,,,https://t.co/MHtYbSB8YW,https://www.instagram.com/p/BCfrzTOOLoC/,instagram.com/p/BCfrzTOOLoC/,98,121,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.641471,42.142414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.641471,42.2594116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.7850832,42.2594116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,en,recent,Thu Mar 03 14:52:53 +0000 2016,7.05E+17,7.05E+17,EmuQues dunk contest/All-star basketball game in the Rec today… https://t.co/vklpLPEdxa,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,null,null,null,null,null,636622466,636622466,BallHardTd,TDRance,"Oklahoma, Missouri, Michigan.",Inspired by the fear of being average. #StudentAthlete #EMU #personalTrainer #Redemption RIPShannise #32 check link  https://t.co/bHOs0fYCTu,https://t.co/bHOs0fH1uU,,,,,,url,https://t.co/bHOs0fH1uU,https://rivals.yahoo.com/basketballrecruiting/football/recruiting/player-Roland-Rance-105148,rivals.yahoo.com/basketballrecr…,0,23,,,,,,FALSE,395,119,2,Mon Jul 16 02:09:12 +0000 2012,1922,-18000,Eastern Time (US & Canada),TRUE,FALSE,10775,en,FALSE,FALSE,FALSE,C0DEED,http://pbs.twimg.com/profile_background_images/605458364/b6zbhqeqlzgzhxui2at3.jpeg,https://pbs.twimg.com/profile_background_images/605458364/b6zbhqeqlzgzhxui2at3.jpeg,TRUE,http://pbs.twimg.com/profile_images/690243655005794304/E6KzAhbb_normal.jpg,https://pbs.twimg.com/profile_images/690243655005794304/E6KzAhbb_normal.jpg,https://pbs.twimg.com/profile_banners/636622466/1444844613,4A913C,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Point,42.25444444,-83.64722222,Point,-83.64722222,42.25444444,0049088b1906e51b,https://api.twitter.com/1.1/geo/id/0049088b1906e51b.json,city,Ypsilanti,"Ypsilanti, MI",US,United States,Polygon,-83.661476,42.165629,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,,,,,,,,,,https://t.co/vklpLPEdxa,https://www.instagram.com/p/BCfrMBKCR0ZpdqDvK8rNT708vxkV5kZ8wzlNtw0/,instagram.com/p/BCfrMBKCR0Zp…,64,87,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,description,https://t.co/bHOs0fYCTu,https://rivals.yahoo.com/basketballrecruiting/football/recruiting/player-Roland-Rance-105148,rivals.yahoo.com/basketballrecr…,117,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.542129,42.165629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.542129,42.3257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.661476,42.3257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,en,recent,Thu Mar 03 14:48:41 +0000 2016,7.05E+17,7.05E+17,This #Hospitality #job might be a great fit for you: Barista (US) - https://t.co/nOY27VDZTi #Veterans #Hiring #CareerArc,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,null,null,null,null,null,99786765,99786765,TMJ-MIN HRTA Jobs,tmj_MIN_HRTA,"Ann Arbor, MI","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Ann Arbor, MI. Need help? Tweet us at @CareerArc!",https://t.co/DByWt45HZj,,,,,,,,,,,,https://t.co/DByWt45HZj,http://www.careerarc.com/job-seeker,careerarc.com/job-seeker,0,23,FALSE,308,275,20,Sun Dec 27 21:29:28 +0000 2009,0,-18000,Eastern Time (US & Canada),TRUE,FALSE,105,en,FALSE,FALSE,FALSE,253956,http://pbs.twimg.com/profile_background_images/315403736/Twitter-BG_2_bg-image.jpg,https://pbs.twimg.com/profile_background_images/315403736/Twitter-BG_2_bg-image.jpg,FALSE,http://pbs.twimg.com/profile_images/700611161532735488/p_qw4U4p_normal.jpg,https://pbs.twimg.com/profile_images/700611161532735488/p_qw4U4p_normal.jpg,https://pbs.twimg.com/profile_banners/99786765/1455873694,4A913C,0,407DB0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Point,42.2522639,-83.6691857,Point,-83.6691857,42.2522639,00d73c6d35bf8b5a,https://api.twitter.com/1.1/geo/id/00d73c6d35bf8b5a.json,city,Pittsfield,"Pittsfield, MI",US,United States,Polygon,-83.7850832,42.142414,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,Hospitality,5,17,,,,,,,https://t.co/nOY27VDZTi,http://bit.ly/1LGdLfj,bit.ly/1LGdLfj,68,91,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.641471,42.142414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,job,18,22,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.641471,42.2594116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veterans,92,101,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.7850832,42.2594116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hiring,102,109,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CareerArc,110,120,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,en,recent,Thu Mar 03 13:05:13 +0000 2016,7.05E+17,7.05E+17,"We're #hiring! Read about our latest #job opening here: Part Time Sales Associate - https://t.co/aVBMAtKkzQ #Ypsilanti, MI #Sales","<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,null,null,null,null,null,29612109,29612109,TMJ-MIN Sales Jobs,tmj_min_sales,"Ann Arbor, MI","Follow this account for geo-targeted Sales job tweets in Ann Arbor, MI. Need help? Tweet us at @CareerArc!",https://t.co/DByWt45HZj,,,,,,,,,,,,https://t.co/DByWt45HZj,http://www.careerarc.com/job-seeker,careerarc.com/job-seeker,0,23,FALSE,402,292,35,Wed Apr 08 02:07:58 +0000 2009,0,-18000,Eastern Time (US & Canada),TRUE,FALSE,35,en,FALSE,FALSE,FALSE,253956,http://pbs.twimg.com/profile_background_images/315479963/Twitter-BG_2_bg-image.jpg,https://pbs.twimg.com/profile_background_images/315479963/Twitter-BG_2_bg-image.jpg,FALSE,http://pbs.twimg.com/profile_images/686347336834924548/5XXHk8u3_normal.jpg,https://pbs.twimg.com/profile_images/686347336834924548/5XXHk8u3_normal.jpg,https://pbs.twimg.com/profile_banners/29612109/1452472933,4A913C,0,407DB0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Point,42.2121453,-83.6209427,Point,-83.6209427,42.2121453,67d92742f1ebf307,https://api.twitter.com/1.1/geo/id/67d92742f1ebf307.json,admin,Michigan,"Michigan, USA",US,United States,Polygon,-90.4181075,41.696088,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,0,hiring,6,13,,,,,,,https://t.co/aVBMAtKkzQ,http://bit.ly/1SkEEtJ,bit.ly/1SkEEtJ,84,107,FALSE,FALSE,FALSE,en,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.122971,41.696088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,job,37,41,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Recent Tweets in Ann Arbor Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.122971,48.306272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ypsilanti,108,118,,,,,,,,,,,,,,,,,,,,,,,,
