Provenances,Person ID,Persona ID,Platform ID,Message ID,Time of Message,Location,Message String
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Wed Mar 02 22:30:45 +0000 2016,"Ann Arbor, Michigan",Flaherty and Thome nab Big Ten honors for @umichwbball. https://t.co/k5LMj3ZIDv
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Wed Mar 02 20:45:36 +0000 2016,"Ann Arbor, Michigan",Personal #Statement: My life as a young dad. https://t.co/ojfKSyMm6l https://t.co/urynE4Kb2p
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Wed Mar 02 17:30:33 +0000 2016,"Ann Arbor, Michigan",.@umichwbball opens Big Ten tournament vs. Iowa Thursday. https://t.co/TtDFVVH4g4 https://t.co/igOse7zSdX
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Wed Mar 02 16:17:17 +0000 2016,"Ann Arbor, Michigan",#ICYMI: @umichbball shuts down LeVert for the rest of the season. https://t.co/dyGlswpTKW https://t.co/fhYEiFTnBm
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Wed Mar 02 16:04:32 +0000 2016,"Ann Arbor, Michigan",.@umichbaseball kicks off second half of California tour with San Jose State. https://t.co/bxDZmzilul
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Wed Mar 02 02:25:11 +0000 2016,"Ann Arbor, Michigan","""The physical pain I experienced was agonizing, but the mental suffering was worse.""  https://t.co/opjI54RXHW"
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Tue Mar 01 22:50:35 +0000 2016,"Ann Arbor, Michigan","With must-win finale looming, @umichbball approach Iowa with March Madness mindset. https://t.co/5IxX6NGW0L https://t.co/8sSaqy80ju"
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Tue Mar 01 19:45:23 +0000 2016,"Ann Arbor, Michigan",The top 5 best and worst things that happened at the 88th #Oscars. https://t.co/XDGWauvtDC https://t.co/hjDEhWuMrH
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Tue Mar 01 17:45:20 +0000 2016,"Ann Arbor, Michigan","After a close battle, the men of @umichtrack finished fourth at the Big Ten Indoor Championships. https://t.co/Ru1rcS4xZs"
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Tue Mar 01 15:57:53 +0000 2016,"Ann Arbor, Michigan",.@umichbball coach John Beilein announces Caris LeVert shut down for remainder of season. https://t.co/v1ZqzaVa8t https://t.co/QWMSsz7pk3
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.05E+17,Tue Mar 01 15:50:08 +0000 2016,"Ann Arbor, Michigan","#ICYMI: @UMich launched TechCity, a program allowing transportation startups to partner with researchers at Mcity. https://t.co/LPilLTalY2"
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.04E+17,Tue Mar 01 02:50:14 +0000 2016,"Ann Arbor, Michigan",'Mental lapses' in transitions doomed @umichbball in their 69-57 loss to Wisconsin. https://t.co/icm3LkAnSf
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.04E+17,Mon Feb 29 23:45:32 +0000 2016,"Ann Arbor, Michigan",.@umichsoftball leaves weekend in California with four wins in five games. https://t.co/hYkSq1FORj https://t.co/yoJUX4Q2XC
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,,,Twitter,,,,
TwitterRecentMichiganDailyUserTweets,The Michigan Daily,michigandaily,Twitter,7.04E+17,Mon Feb 29 21:35:15 +0000 2016,"Ann Arbor, Michigan",.@umichlacrosse began their Spring Break with a dominating 10-7 victory over Delaware. https://t.co/DN2VRN4OCW https://t.co/tlYV6WyC90
TwitterSearch NorovirusFebruaryDateRange,Ania Owczarczyk,cebulka26,Twitter,7.03E+17,Thu Feb 25 23:55:40 +0000 2016,"Ann Arbor, MI | CO | NYS | PL","RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…"
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Nancy,england498,Twitter,7.03E+17,Thu Feb 25 23:53:50 +0000 2016,,200 students reportedly sickened by norovirus at Miami University of Ohio https://t.co/ItAZYTWHKB via @usatodaycollege
TwitterSearch NorovirusFebruaryDateRange,Ryan Mackintosh,RyanMackintosh,Twitter,7.03E+17,Thu Feb 25 23:50:30 +0000 2016,,RT @wsoctv: JUST IN: Several dozen @WingateUniv students reported symptoms similar to norovirus. They are testing to confirm.
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Christopher Peterson,guymetropolis,Twitter,7.03E+17,Thu Feb 25 23:46:04 +0000 2016,,#Oregon #Norovirus Outbreak Linked to Yaquina Bay Oysters https://t.co/Oux09xbnAZ
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Holmes Chapel HC,HolmesChapelNHS,Twitter,7.03E+17,Thu Feb 25 23:46:04 +0000 2016,Holmes Chapel Health Centre,RT @NHSEngland: Norovirus spreads really easily. Stay away from young and old to stop the spread #staywellthiswinter @NHSChoices https://t.…
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Taylor Lang,twinlang,Twitter,7.03E+17,Thu Feb 25 23:44:39 +0000 2016,Syracuse University,I so do not want to get this! #SayNoToTheNorovirus #FreshU  https://t.co/fxCFmXjcjL https://t.co/GEGyha2xw8
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,New Scientist agent,newscientist_ag,Twitter,7.03E+17,Thu Feb 25 23:43:11 +0000 2016,,Norovirus outbreak presents a research opportunity for scientists - Michigan Radio #norovirus https://t.co/oPJhaXYaH8
TwitterSearch NorovirusFebruaryDateRange,James Walker [SDMN],seaoddersea,Twitter,7.03E+17,Thu Feb 25 23:42:07 +0000 2016,,can't believe out of all the school's in Liverpool our school archbishop beck would get the norovirus the school is closed tomorrow
TwitterSearch NorovirusFebruaryDateRange,Maryann Struman,mastruman,Twitter,7.03E+17,Thu Feb 25 23:41:55 +0000 2016,Detroit,"RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…"
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Kay,k_hicks13,Twitter,7.03E+17,Thu Feb 25 23:41:29 +0000 2016,United States,RT @wsoctv: JUST IN: Several dozen @WingateUniv students reported symptoms similar to norovirus. They are testing to confirm.
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,James Walker [SDMN],seaoddersea,Twitter,7.03E+17,Thu Feb 25 23:40:30 +0000 2016,,RT @LivEchonews: Norovirus vomiting bug outbreak at Archbishop Beck Catholic Sports College https://t.co/U59quNpq5G https://t.co/qOCiECO3b0
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,David Jesse,reporterdavidj,Twitter,7.03E+17,Thu Feb 25 23:40:21 +0000 2016,Detroit,"RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…"
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Meghan Duffy,duffy_ma,Twitter,7.03E+17,Thu Feb 25 23:40:15 +0000 2016,"Ann Arbor, MI","RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…"
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,Kara Gavin,karag,Twitter,7.03E+17,Thu Feb 25 23:37:18 +0000 2016,"iPhone: 42.363846,-83.469330","RT @UMHealthSystem: It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiC…"
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,,,Twitter,,,,
TwitterSearch NorovirusFebruaryDateRange,U-M Health System,UMHealthSystem,Twitter,7.03E+17,Thu Feb 25 23:34:25 +0000 2016,Ann Arbor,"It's in the @freep, it must be true: Our scientists want your poop. (only if you've had #norovirus): https://t.co/SojiCIjXMw @reporterdavidj"
